pokedex_num,name,japanese_name,type1,type2,generation,is_legendary,abilities,classfication,hp,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,percentage_male,sp_attack,sp_defense,speed,weight_kg
672,Skiddo,Meecleãƒ¡ã‚§ãƒ¼ã‚¯ãƒ«,grass,,6,0,"['Sap Sipper', 'Grass Pelt']",Mount PokÃ©mon,66,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,200,48,1000000,0.9,50.0,62,57,52,31.0
673,Gogoat,Gogoatã‚´ãƒ¼ã‚´ãƒ¼ãƒˆ,grass,,6,0,"['Sap Sipper', 'Grass Pelt']",Mount PokÃ©mon,123,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,45,62,1000000,1.7,50.0,97,81,68,91.0
674,Pancham,Yanchamãƒ¤ãƒ³ãƒãƒ£ãƒ ,fighting,,6,0,"['Iron Fist', 'Mold Breaker', 'Scrappy']",Playful PokÃ©mon,67,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,220,62,1000000,0.6,50.0,46,48,43,8.0
675,Pangoro,Gorondaã‚´ãƒ­ãƒ³ãƒ€,fighting,dark,6,0,"['Iron Fist', 'Mold Breaker', 'Scrappy']",Daunting PokÃ©mon,95,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,65,78,1000000,2.1,50.0,69,71,58,136.0
676,Furfrou,TrimmienãƒˆãƒªãƒŸã‚¢ãƒ³,normal,,6,0,['Fur Coat'],Poodle PokÃ©mon,75,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,160,60,1000000,1.2,50.0,65,90,102,28.0
677,Espurr,Nyasperãƒ‹ãƒ£ã‚¹ãƒ‘ãƒ¼,psychic,,6,0,"['Keen Eye', 'Infiltrator', 'Own Tempo']",Restraint PokÃ©mon,62,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,190,54,1000000,0.3,50.0,63,60,68,3.5
678,Meowstic,Nyaonixãƒ‹ãƒ£ã‚ªãƒ‹ã‚¯ã‚¹,psychic,,6,0,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",Constraint PokÃ©mon,74,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,75,76,1000000,0.6,50.0,83,81,104,8.5
679,Honedge,Hitotsukiãƒ’ãƒˆãƒ„ã‚­,steel,ghost,6,0,['No Guard'],Sword PokÃ©mon,45,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,180,100,1000000,0.8,50.0,35,37,28,2.0
680,Doublade,Nidangillãƒ‹ãƒ€ãƒ³ã‚®ãƒ«,steel,ghost,6,0,['No Guard'],Sword PokÃ©mon,59,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,90,150,1000000,0.8,50.0,45,49,35,4.5
681,Aegislash,Gillgardã‚®ãƒ«ã‚¬ãƒ«ãƒ‰,steel,ghost,6,0,['Stance Change'],Royal Sword PokÃ©mon,60,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,45,50,1000000,1.7,50.0,150,50,60,53.0
682,Spritzee,Shushupuã‚·ãƒ¥ã‚·ãƒ¥ãƒ—,fairy,,6,0,"['Healer', 'Aroma Veil']",Perfume PokÃ©mon,78,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,200,60,1000000,0.2,50.0,63,65,23,0.5
683,Aromatisse,Frefuwanãƒ•ãƒ¬ãƒ•ãƒ¯ãƒ³,fairy,,6,0,"['Healer', 'Aroma Veil']",Fragrance PokÃ©mon,101,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,140,72,1000000,0.8,50.0,99,89,29,15.5
684,Swirlix,Peroppafuãƒšãƒ­ãƒƒãƒ‘ãƒ•,fairy,,6,0,"['Sweet Veil', 'Unburden']",Cotton Candy PokÃ©mon,62,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,200,66,1000000,0.4,50.0,59,57,49,3.5
685,Slurpuff,Peroreamãƒšãƒ­ãƒªãƒ¼ãƒ ,fairy,,6,0,"['Sweet Veil', 'Unburden']",Meringue PokÃ©mon,82,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,140,86,1000000,0.8,50.0,85,75,72,5.0
686,Inkay,Maaiikaãƒžãƒ¼ã‚¤ãƒ¼ã‚«,dark,psychic,6,0,"['Contrary', 'Suction Cups', 'Infiltrator']",Revolving PokÃ©mon,53,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,190,53,1000000,0.4,50.0,37,46,45,3.5
687,Malamar,Calamaneroã‚«ãƒ©ãƒžãƒãƒ­,dark,psychic,6,0,"['Contrary', 'Suction Cups', 'Infiltrator']",Overturning PokÃ©mon,86,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,80,88,1000000,1.5,50.0,68,75,73,47.0
688,Binacle,Kameteteã‚«ãƒ¡ãƒ†ãƒ†,rock,water,6,0,"['Tough Claws', 'Sniper', 'Pickpocket']",Two-Handed PokÃ©mon,42,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,120,67,1000000,0.5,50.0,39,56,50,31.0
689,Barbaracle,Gamenodesã‚¬ãƒ¡ãƒŽãƒ‡ã‚¹,rock,water,6,0,"['Tough Claws', 'Sniper', 'Pickpocket']",Collective PokÃ©mon,72,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,45,115,1000000,1.3,50.0,54,86,68,96.0
690,Skrelp,Kuzumoã‚¯ã‚ºãƒ¢ãƒ¼,poison,water,6,0,"['Poison Point', 'Poison Touch', 'Adaptability']",Mock Kelp PokÃ©mon,50,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,225,60,1000000,0.5,50.0,60,60,30,7.3
691,Dragalge,Dramidoroãƒ‰ãƒ©ãƒŸãƒ‰ãƒ­,poison,dragon,6,0,"['Poison Point', 'Poison Touch', 'Adaptability']",Mock Kelp PokÃ©mon,65,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,55,90,1000000,1.8,50.0,97,123,44,81.5
692,Clauncher,Udeppouã‚¦ãƒ‡ãƒƒãƒã‚¦,water,,6,0,['Mega Launcher'],Water Gun PokÃ©mon,50,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,225,62,1250000,0.5,50.0,58,63,44,8.3
693,Clawitzer,Blosterãƒ–ãƒ­ã‚¹ã‚¿ãƒ¼,water,,6,0,['Mega Launcher'],Howitzer PokÃ©mon,71,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,55,88,1250000,1.3,50.0,120,89,59,35.3
694,Helioptile,Erikiteruã‚¨ãƒªã‚­ãƒ†ãƒ«,electric,normal,6,0,"['Dry Skin', 'Sand Veil', 'Solar Power']",Generator PokÃ©mon,44,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,190,33,1000000,0.5,50.0,61,43,70,6.0
695,Heliolisk,Elezardã‚¨ãƒ¬ã‚¶ãƒ¼ãƒ‰,electric,normal,6,0,"['Dry Skin', 'Sand Veil', 'Solar Power']",Generator PokÃ©mon,62,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,75,52,1000000,1.0,50.0,109,94,109,21.0
696,Tyrunt,Chigorasãƒã‚´ãƒ©ã‚¹,rock,dragon,6,0,"['Strong Jaw', 'Sturdy']",Royal Heir PokÃ©mon,58,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,45,77,1000000,0.8,88.1,45,45,48,26.0
697,Tyrantrum,Gachigorasã‚¬ãƒã‚´ãƒ©ã‚¹,rock,dragon,6,0,"['Strong Jaw', 'Rock Head']",Despot PokÃ©mon,82,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,45,119,1000000,2.5,88.1,69,59,71,270.0
698,Amaura,Amarusã‚¢ãƒžãƒ«ã‚¹,rock,ice,6,0,"['Refrigerate', 'Snow Warning']",Tundra PokÃ©mon,77,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,45,50,1000000,1.3,88.1,67,63,46,25.2
699,Aurorus,Amarurugaã‚¢ãƒžãƒ«ãƒ«ã‚¬,rock,ice,6,0,"['Refrigerate', 'Snow Warning']",Tundra PokÃ©mon,123,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,45,72,1000000,2.7,88.1,99,92,58,225.0
700,Sylveon,Nymphiaãƒ‹ãƒ³ãƒ•ã‚£ã‚¢,fairy,,6,0,"['Cute Charm', 'Pixilate']",Intertwining PokÃ©mon,95,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,45,65,1000000,1.0,88.1,110,130,60,23.5
701,Hawlucha,Luchabullãƒ«ãƒãƒ£ãƒ–ãƒ«,fighting,flying,6,0,"['Limber', 'Unburden', 'Mold Breaker']",Wrestling PokÃ©mon,78,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,100,75,1000000,0.8,50.0,74,63,118,21.5
702,Dedenne,Dedenneãƒ‡ãƒ‡ãƒ³ãƒ,electric,fairy,6,0,"['Cheek Pouch', 'Pickup', 'Plus']",Antenna PokÃ©mon,67,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,180,57,1000000,0.2,50.0,81,67,101,2.2
703,Carbink,Melecieãƒ¡ãƒ¬ã‚·ãƒ¼,rock,fairy,6,0,"['Clear Body', 'Sturdy']",Jewel PokÃ©mon,50,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,60,150,1250000,0.3,,50,150,50,5.7
704,Goomy,NumeraãƒŒãƒ¡ãƒ©,dragon,,6,0,"['Sap Sipper', 'Hydration', 'Gooey']",Soft Tissue PokÃ©mon,45,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,45,35,1250000,0.3,50.0,55,75,40,2.8
705,Sliggoo,NumeilãƒŒãƒ¡ã‚¤ãƒ«,dragon,,6,0,"['Sap Sipper', 'Hydration', 'Gooey']",Soft Tissue PokÃ©mon,68,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,45,53,1250000,0.8,50.0,83,113,60,17.5
706,Goodra,NumelgonãƒŒãƒ¡ãƒ«ã‚´ãƒ³,dragon,,6,0,"['Sap Sipper', 'Hydration', 'Gooey']",Dragon PokÃ©mon,90,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,45,70,1250000,2.0,50.0,110,150,80,150.5
707,Klefki,Cleffyã‚¯ãƒ¬ãƒƒãƒ•ã‚£,steel,fairy,6,0,"['Prankster', 'Magician']",Key Ring PokÃ©mon,57,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,75,91,800000,0.2,50.0,80,87,75,3.0
708,Phantump,Bokureiãƒœã‚¯ãƒ¬ãƒ¼,ghost,grass,6,0,"['Natural Cure', 'Frisk', 'Harvest']",Stump PokÃ©mon,43,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,120,48,1000000,0.4,50.0,50,60,38,7.0
709,Trevenant,Ohrotã‚ªãƒ¼ãƒ­ãƒƒãƒˆ,ghost,grass,6,0,"['Natural Cure', 'Frisk', 'Harvest']",Elder Tree PokÃ©mon,85,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,60,76,1000000,1.5,50.0,65,82,56,71.0
710,Pumpkaboo,Bakecchaãƒã‚±ãƒƒãƒãƒ£,ghost,grass,6,0,"['Pickup', 'Frisk', 'Insomnia']",Pumpkin PokÃ©mon,59,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,120,70,1000000,0.8,50.0,44,55,41,15.0
711,Gourgeist,Pumpjinãƒ‘ãƒ³ãƒ—ã‚¸ãƒ³,ghost,grass,6,0,"['Pickup', 'Frisk', 'Insomnia']",Pumpkin PokÃ©mon,85,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,60,122,1000000,1.7,50.0,58,75,54,39.0
712,Bergmite,Kachikohruã‚«ãƒã‚³ãƒ¼ãƒ«,ice,,6,0,"['Own Tempo', 'Ice Body', 'Sturdy']",Ice Chunk PokÃ©mon,55,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190,85,1000000,1.0,50.0,32,35,28,99.5
713,Avalugg,Crebaseã‚¯ãƒ¬ãƒ™ãƒ¼ã‚¹,ice,,6,0,"['Own Tempo', 'Ice Body', 'Sturdy']",Iceberg PokÃ©mon,95,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55,184,1000000,2.0,50.0,44,46,28,505.0
714,Noibat,Onbatã‚ªãƒ³ãƒãƒƒãƒˆ,flying,dragon,6,0,"['Frisk', 'Infiltrator', 'Telepathy']",Sound Wave PokÃ©mon,40,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190,35,1000000,0.5,50.0,45,40,55,8.0
715,Noivern,Onvernã‚ªãƒ³ãƒãƒ¼ãƒ³,flying,dragon,6,0,"['Frisk', 'Infiltrator', 'Telepathy']",Sound Wave PokÃ©mon,85,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,45,80,1000000,1.5,50.0,97,80,123,85.0
716,Xerneas,Xerneasã‚¼ãƒ«ãƒã‚¢ã‚¹,fairy,,6,1,['Fairy Aura'],Life PokÃ©mon,126,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,45,95,1250000,3.0,,131,98,99,215.0
717,Yveltal,Yveltalã‚¤ãƒ™ãƒ«ã‚¿ãƒ«,dark,flying,6,1,['Dark Aura'],Destruction PokÃ©mon,126,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,45,95,1250000,5.8,,131,98,99,203.0
718,Zygarde,Zygarde (10% Forme)ã‚¸ã‚¬ãƒ«ãƒ‡,dragon,ground,6,1,"['Aura Break', 'Power Construct']",Order PokÃ©mon,216,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,3,121,1250000,5.0,,91,95,85,284.6
719,Diancie,Diancieãƒ‡ã‚£ã‚¢ãƒ³ã‚·ãƒ¼,rock,fairy,6,1,['Clear Body'],Jewel PokÃ©mon,50,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,3,110,1250000,0.7,,160,110,110,8.8
720,Hoopa,Hoopa (imashimerareshi Hoopa)ãƒ•ãƒ¼ãƒ‘,psychic,ghost,6,1,['Magician'],Mischief PokÃ©mon (Confined)Djinn PokÃ©monn (Unbound),80,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,3,60,1250000,,,170,130,80,
721,Volcanion,Volcanionãƒœãƒ«ã‚±ãƒ‹ã‚ªãƒ³,fire,water,6,1,['Water Absorb'],Steam PokÃ©mon,80,0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,3,120,1250000,1.7,,130,90,70,195.0
722,Rowlet,Mokurohãƒ¢ã‚¯ãƒ­ãƒ¼,grass,flying,7,0,"['Overgrow', 'Long Reach']",Grass Quill PokÃ©mon,68,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,45,55,1059860,0.3,88.1,50,50,42,1.5
723,Dartrix,Fukuthrowãƒ•ã‚¯ã‚¹ãƒ­ãƒ¼,grass,flying,7,0,"['Overgrow', 'Long Reach']",Blade Quill PokÃ©mon,78,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,45,75,1059860,0.7,88.1,70,70,52,16.0
724,Decidueye,Junaiperã‚¸ãƒ¥ãƒŠã‚¤ãƒ‘ãƒ¼,grass,ghost,7,0,"['Overgrow', 'Long Reach']",Arrow Quill PokÃ©mon,78,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,45,75,1059860,1.6,88.1,100,100,70,36.6
725,Litten,Nyabbyãƒ‹ãƒ£ãƒ“ãƒ¼,fire,,7,0,"['Blaze', 'Intimidate']",Fire Cat PokÃ©mon,45,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,45,40,1059860,0.4,88.1,60,40,70,4.3
726,Torracat,Nyaheatãƒ‹ãƒ£ãƒ’ãƒ¼ãƒˆ,fire,,7,0,"['Blaze', 'Intimidate']",Fire Cat PokÃ©mon,65,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,45,50,1059860,0.7,88.1,80,50,90,25.0
727,Incineroar,Gaogaenã‚¬ã‚ªã‚¬ã‚¨ãƒ³,fire,dark,7,0,"['Blaze', 'Intimidate']",Heel PokÃ©mon,95,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,45,90,1059860,1.8,88.1,80,90,60,83.0
728,Popplio,Ashimariã‚¢ã‚·ãƒžãƒª,water,,7,0,"['Torrent', 'Liquid Voice']",Sea Lion PokÃ©mon,50,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,45,54,1059860,0.4,88.1,66,56,40,7.5
729,Brionne,Osyamariã‚ªã‚·ãƒ£ãƒžãƒª,water,,7,0,"['Torrent', 'Liquid Voice']",Pop Star PokÃ©mon,60,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,45,69,1059860,0.6,88.1,91,81,50,17.5
730,Primarina,Ashireneã‚¢ã‚·ãƒ¬ãƒ¼ãƒŒ,water,fairy,7,0,"['Torrent', 'Liquid Voice']",Soloist PokÃ©mon,80,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,45,74,1059860,1.8,88.1,126,116,60,44.0
731,Pikipek,Tsutsukeraãƒ„ãƒ„ã‚±ãƒ©,normal,flying,7,0,"['Keen Eye', 'Skill Link', 'Pickup']",Woodpecker PokÃ©mon,35,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,255,30,1000000,0.3,50.0,30,30,65,1.2
732,Trumbeak,Kerarappaã‚±ãƒ©ãƒ©ãƒƒãƒ‘,normal,flying,7,0,"['Keen Eye', 'Skill Link', 'Pickup']",Bugle Beak PokÃ©mon,55,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,120,50,1000000,0.6,50.0,40,50,75,14.8
733,Toucannon,Dodekabashiãƒ‰ãƒ‡ã‚«ãƒã‚·,normal,flying,7,0,"['Keen Eye', 'Skill Link', 'Sheer Force']",Cannon PokÃ©mon,80,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45,75,1000000,1.1,50.0,75,75,60,26.0
734,Yungoos,Youngooseãƒ¤ãƒ³ã‚°ãƒ¼ã‚¹,normal,,7,0,"['Stakeout', 'Strong Jaw', 'Adaptability']",Loitering PokÃ©mon,48,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,255,30,1000000,0.4,50.0,30,30,45,6.0
735,Gumshoos,Dekagooseãƒ‡ã‚«ã‚°ãƒ¼ã‚¹,normal,,7,0,"['Stakeout', 'Strong Jaw', 'Adaptability']",Stakeout PokÃ©mon,88,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,127,60,1000000,0.7,50.0,55,60,45,14.2
736,Grubbin,Agojimushiã‚¢ã‚´ã‚¸ãƒ ã‚·,bug,,7,0,['Swarm'],Larva PokÃ©mon,47,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,255,45,1000000,0.4,50.0,55,45,46,4.4
737,Charjabug,Dendimushiãƒ‡ãƒ³ãƒ‚ãƒ ã‚·,bug,electric,7,0,['Battery'],Battery PokÃ©mon,57,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,120,95,1000000,0.5,50.0,55,75,36,10.5
738,Vikavolt,Kuwagannonã‚¯ãƒ¯ã‚¬ãƒŽãƒ³,bug,electric,7,0,['Levitate'],Stag Beetle PokÃ©mon,77,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,45,90,1000000,1.5,50.0,145,75,43,45.0
739,Crabrawler,Makenkaniãƒžã‚±ãƒ³ã‚«ãƒ‹,fighting,,7,0,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",Boxing PokÃ©mon,47,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,225,57,1000000,0.6,50.0,42,47,63,7.0
740,Crabominable,Kekenkaniã‚±ã‚±ãƒ³ã‚«ãƒ‹,fighting,ice,7,0,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",Woolly Crab PokÃ©mon,97,0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,60,77,1000000,1.7,50.0,62,67,43,180.0
741,Oricorio,Odoridori (pachipachi Style)ã‚ªãƒ‰ãƒªãƒ‰ãƒª,fire,flying,7,0,['Dancer'],Dancing PokÃ©mon,75,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,45,70,1000000,0.6,24.6,98,70,93,3.4
742,Cutiefly,Abulyã‚¢ãƒ–ãƒªãƒ¼,bug,fairy,7,0,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",Bee Fly PokÃ©mon,40,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,190,40,1000000,0.1,50.0,55,40,84,0.2
